목록키,기관구분,기관명,목록유형,목록명,목록설명,조회수,분류체계,기관코드,국가중점여부,표준데이터여부,목록 등록일,목록 수정일,목록 URL,다운로드_활용건수,키워드
15070057,소속단체,한국장학재단,FILE,한국장학재단_대학생 청소년교육지원장학금_대학별 예산 배정금액,"대학생 청소년교육지원장학금 멘토링 관련 대학 배정 금액 내역: 상품명, 배정년도, 배정구분, 대학명, 배정금액, 배정일자 등의 정보를 제공하고 있음<br/>대학생 청소년교육지원장학금 관련 정보는 ""한국장학재단 누리집(http://www.kosaf.go.kr) > 인재육성 > 대학생지식멘토링 > 대학생 청소년교육지원장학금""에서 확인 가능",1859,교육 - 고등교육,B552529,N,N,2020-10-19,2024-03-26,https://www.data.go.kr/data/15070057/fileData.do,638,"장학금,배정,예산"
15083415,소속단체,한국장학재단,FILE,한국장학재단_대학생 연합생활관(고양) 신규 입주생 현황,"교육부 산하 한국장학재단에서 운영하는 대학생 연합생활관(은행권, 고양)의 해당 연도, 학기의 성별에 따른 신청 및 선발자 수 현황 자료<br/>* 대학생 연합생활관에 관한 자세한 내용은 재단 홈페이지(https://www.kosaf.go.kr/ko/domitory.do?pg=PTHB_Domitory_03_01)를 참고하여 주시기 바랍니다.",1369,교육 - 고등교육,B552529,N,N,2021-06-04,2024-03-25,https://www.data.go.kr/data/15083415/fileData.do,280,"연합생활관,신규입주,선발현황"
15070474,소속단체,한국장학재단,FILE,한국장학재단_대학생 청소년교육지원장학금_집행액세부내역,"대학생 청소년교육지원장학금 멘토링 관련 집행액 세부 정보: 상품명, 연도, 학기, 대학명, 근로내역대분류, 근로내역소분류, 출근부건수, 대상인원수, 집행금액 등의 정보를 제공함<br/>대학생 청소년교육지원 장학금 관련 정보는 '한국장학재단 누리집(http://www.koaf.go.kr) > 인재육성 > 대학생지식멘토링 > 대학생 청소년교육지원장학금'에서 확인 가능",1826,교육 - 고등교육,B552529,N,N,2020-10-21,2024-03-25,https://www.data.go.kr/data/15070474/fileData.do,651,"장학금,멘토링,예산"
15028252,소속단체,한국장학재단,FILE,한국장학재단_학자금지원정보(대학생),"한국장학재단, 전국 지자체, 민간장학재단, 대학 등에서 대학생 및 대학원생을 대상으로 지원하는 학자금 정보(운영기관, 상품명, 상품구분, 학자금 지원 유형, 신청대상, 신청기간, 지원금액, 지원인원 등)입니다.<br/>학자금 지원정보(대학생)에 관한 자세한 정보는 재단 홈페이지(https://portal.kosaf.go.kr/CO/jspAction.do?forwardOnlyFlag=N&forwardPage=pt/sm/cstmdsgngoods/PTSMCstmDsgnGoods_10M&beanName=PTSMCstmDsgnGoodsSVC&methodName=getItgnSrchCstmDsgnGoodsList&inputVOName=kr.go.kosaf.portal.pt.sm.cstmdsgngoods.svc.PTSMCstmDsgnGoodsSVO&ignoreSession=Y&no=1&lgclMenuClssCd=ss02&smclMenuClssCd=ss0201&naviParam=MK,01,01,01)를 참고바랍니다.<br/>",8317,교육 - 고등교육,B552529,N,N,2020-03-20,2024-03-25,https://www.data.go.kr/data/15028252/fileData.do,4060,"장학금,학자금,스마트맞춤설계"
15113893,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 상품별 한도금액 기준,"일반상환학자금대출, 취업후상환 학자금대출, 농촌출신대학생 학자금융자 등 상품별로 한 학기에 최대 실행 가능한 금액과 최저 실행 가능한 금액에 관한 정보입니다(학기별 한도가 없는 경우에는 ""한도없음""으로 표시되며, 실제 실행 가능한 금액은 개인별로 상이함). 학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",253,교육 - 고등교육,B552529,N,N,2023-05-22,2024-03-20,https://www.data.go.kr/data/15113893/fileData.do,47,"학자금대출,등록금대출 한도,생활비 대출 한도"
15113894,소속단체,한국장학재단,FILE,한국장학재단_사회적배려계층 및 중소기업재직자 분할상환약정 현황,"대출상품별(일반상환학자금대출, 취업후상환학자금대출, 정부보증부학자금대출, 특별상환유예대출, 군복무이자유예대출, 대졸원리금유예대출) 사회적배려계층 및 중소기업재직자 분할상환약정금액, 승인건수, 유지건수 정보를 제공함<br/><br/>분할상환약정 관련 지원내용, 신청절차 등 상세정보는 재단 홈페이지 참고<br/>- 사회적배려계층: https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_03<br/>- 중소기업 재직자: https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_11",276,교육 - 고등교육,B552529,N,N,2023-05-22,2024-03-20,https://www.data.go.kr/data/15113894/fileData.do,52,"연체이자감면,사회적배려계층,중소기업"
15099402,소속단체,한국장학재단,FILE,한국장학재단_1천만 원 이상 발주계획 내역,"한국장학재단에서 진행하는 당해연도 1천만 원 이상 발주계획 내역으로 발주예정월, 조달방식, 계약방법, 품명, 예산금액 등의 정보를 제공합니다.",558,교육 - 고등교육,B552529,N,N,2022-03-17,2024-03-20,https://www.data.go.kr/data/15099402/fileData.do,172,"계약,정부조달,발주계획"
15069279,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 금리기준,"학자금대출 금리에 대한 데이터로, 학기별(1학기, 2학기), 상품별(취업 후 상환 학자금대출, 일반상환 학자금대출 등), 금리변동구분별(고정금리, 변동금리) 학자금대출 금리를 제공합니다.(현재 학자금대출부에서 운영하지 않는 대출상품은 제외)<br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",2591,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069279/fileData.do,796,"학자금대출,대출상품별,금리"
15069280,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 제한대학 관리기준,직전년도 기준 대출 상품별(일반상환 학자금대출과 취업 후 상환 학자금대출) 대출제한대학 관리기준에 대한 데이터입니다. 학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.,1866,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069280/fileData.do,636,"학자금대출,연도별,학자금대출제한대학"
15069281,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 상품별 대출신청 및 실행일정,"학기별 학자금대출 일정관리 기준으로, 상품별 대출신청시작일자, 대출신청종료일자, 대출실행시작일자, 대출실행종료일자 데이터를 제공합니다.<br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",1812,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069281/fileData.do,621,"학자금대출,대출신청일정,대출실행일정"
15069282,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 상품별 대출 가능대학,"상품별 학자금대출 가능 대학에 대한 데이터로, 상품에는 일반상환 학자금대출, 취업 후 상환 학자금대출, 농촌출신대학생학자금융자가 있습니다. <br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",1940,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069282/fileData.do,645,"학자금대출,대출상품별,대출가능대학"
15069283,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 최대 대출기간 및 거치기간,학자금대출 최대 대출기간 및 거치기간에 관한 데이터입니다.  <br/>-현재 학자금대출부에서 운영하지 않는 대출상품은 제외<br/><br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.,2377,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069283/fileData.do,764,"학자금대출,대출기간,거치기간"
15069284,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 일일 실행통계,"일별 학자금대출 실행건수 및 금액에 대한 데이터로, 일반상환 학자금대출과 취업 후 상환학자금대출이 있습니다.(기준일자는 대출실행일의 익일)<br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",2142,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069284/fileData.do,713,"학자금대출,일일실행건수,일일실행금액"
15069285,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 일일 신청통계,"일별 학자금대출 신청건수(기준일자는 대출실행일의 익일)<br/> - 일반상환 및 취업후상환(든든) 학자금대출은 통합 신청됨에 따라 일반학자금 신청건수로 통합 표기<br/> - 신입생, 재학생, 대학원생, 학점은행제 신청건수의 합계는 일반상환 및 취업후상환(든든) 학자금대출 통합신청건수와 동일<br/> - 졸업 값은 졸업 후 저금리 전환대출 신청 건수<br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",1958,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069285/fileData.do,689,"학자금대출,학적별,일일신청건수"
15069286,소속단체,한국장학재단,FILE,한국장학재단_학자금대출 일일 분할실행 통계,"일별 학자금대출 분할실행건수 및 금액에 대한 데이터로 일반상환학자금대출, 취업후상환학자금대출이 있습니다.<br/>(기준일자는 대출실행일의 익일)",2022,교육 - 고등교육,B552529,N,N,2020-10-13,2024-03-20,https://www.data.go.kr/data/15069286/fileData.do,652,"학자금대출,대출분할실행건수,대출분할실행금액"
15080601,소속단체,한국장학재단,FILE,한국장학재단_일반 분할상환약정 현황,학자금 대출 장기연체 채무자 대상 신용회복지원을 위해 한국장학재단이 운영 중인 일반 분할상환약정 현황 데이터입니다. 관련 정보는 한국장학재단 누리집<br/>(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_02)을 참고바랍니다.,1534,교육 - 고등교육,B552529,N,N,2021-04-14,2024-03-19,https://www.data.go.kr/data/15080601/fileData.do,241,"학자금대출,장기연체,신용회복지원"
15080603,소속단체,한국장학재단,FILE,한국장학재단_채무감면 분할상환약정 현황,학자금 대출 장기연체 채무자 대상 신용회복지원을 위해 한국장학재단이 운영 중인 채무감면 분할상환약정 현황 데이터입니다. 관련 정보는 한국장학재단 누리집(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_03)을 참고바랍니다.,1691,교육 - 고등교육,B552529,N,N,2021-04-14,2024-03-19,https://www.data.go.kr/data/15080603/fileData.do,274,"학자금대출,장기연체,연체이자감면"
15080605,소속단체,한국장학재단,FILE,한국장학재단_외부기관 연계 신용회복지원 현황,학자금 대출 장기연체 채무자 대상으로 한국장학재단과 외부 기관이 협업하여 운영 중인 신용회복지원 현황 데이터입니다. 관련 정보는 한국장학재단  누리집<br/>(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_14)을 참고바랍니다.,1341,교육 - 고등교육,B552529,N,N,2021-04-14,2024-03-19,https://www.data.go.kr/data/15080605/fileData.do,273,"학자금대출,장기연체,외부기관지원"
15099396,소속단체,한국장학재단,FILE,한국장학재단_직원_연수현황,교육연수는 직원의 업무수행에 필요한 지식과 능력을 향상함으로써 개인의 역량을 강화하고 회사의 성장에 이바지 하기 위함이다.<br/><br/>한국장학재단은 전직원 교육연수 실시 현황을 데이터로 제공하고 있습니다.,568,교육 - 고등교육,B552529,N,N,2022-03-17,2024-03-18,https://www.data.go.kr/data/15099396/fileData.do,150,"교육,교육시간,교육이수자"
15080844,소속단체,한국장학재단,FILE,한국장학재단_입찰공고 내역,"한국장학재단에서 진행한 전년도 입찰공고 내역으로 해당년도, 계약명, 입찰기간, 예산금액 등의 정보를 제공합니다.",1703,교육 - 고등교육,B552529,N,N,2021-04-26,2024-03-18,https://www.data.go.kr/data/15080844/fileData.do,343,"입찰공고,경쟁입찰,나라장터"
15080684,소속단체,한국장학재단,FILE,한국장학재단_육아휴직_현황,8세 이하 또는 초등학교 2학년 이하의 자녀가 있는 남녀 근로자가 양육을 목적으로 사용하는 휴직제도입니다.<br/>한국장학재단은 전년도 1개월 이상 육아휴직을 사용 한 직원 현황을 데이터로 제공하고 있습니다.<br/>,1909,사회복지 - 보육·가족및여성,B552529,N,N,2021-04-19,2024-03-18,https://www.data.go.kr/data/15080684/fileData.do,427,"휴직,현황,육아"
15099409,소속단체,한국장학재단,FILE,한국장학재단_취업후 상환 학자금대출 핵심설명서,"취업후상환 학자금대출의 대출제도 개요 및 특성, 대출금리 및 지연배상금률, 수수료 및 비용, 이자 및 분할상환금의 계산방법, 이자의 납부방법, 대출실행 및 지급방법, 대출상환방법, 대출사실에 대한 통지, 대출자격 제한, 주요 신고의무, 대출조건 변경, 특별상환 상환유예, 유의사항, 상환의무 면제에 대한 내용이 포함되어 있습니다.",1412,교육 - 고등교육,B552529,N,N,2022-03-17,2024-03-11,https://www.data.go.kr/data/15099409/fileData.do,557,"학자금대출,취업후 상환 학자금대출,설명서"
15099411,소속단체,한국장학재단,FILE,한국장학재단_일반 상환 학자금대출 핵심설명서,"일반 상환 학자금대출의 대출제도 개요 및 특성, 대출금리 및 지연배상금률, 수수료 및 비용, 이자 및 분할상환금의 계산방법, 이자의 납부방법, 대출실행 및 지급방법, 대출상환방법, 대출사실에 대한 통지, 대출자격 제한, 주요 신고의무, 대출조건 변경, 특별상환 상환유예, 유의사항, 상환의무 면제에 대한 내용이 포함되어 있습니다.",2011,교육 - 고등교육,B552529,N,N,2022-03-17,2024-03-11,https://www.data.go.kr/data/15099411/fileData.do,679,"학자금대출,일반 상환 학자금대출,설명서"
